Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
QAT,Qatar,359,General government gross debt,National Currency,,,,,,,,,,,2872000000,4421000000,4627000000,9777000000,11855000000,12537000000,16338000000,19749000000,23655000000,33562000000,33967000000,37721000000,33545000000,33484000000,33539000000,31075000000,29764000000,25903000000,46556000000,115509000000,132573000000,204426000000,218429000000,223400000000,187004000000,209276000000,257964000000,302300000000,338700000000,371458000000,340947000000,315045000000,301860000000,283652000000,265444000000
QAT,Qatar,360,Gross domestic product corresponding to fiscal year,National Currency,,,,,,,,,,,26792000000,25056000000,27832000000,26050000000,26843000000,29622000000,32976000000,41124000000,37330000000,45111000000,64646000000,63840000000,70484000000,85663000000,115512000000,162091000000,221611000000,290152000000,419583000000,355986000000,455445000000,610702000000,680074000000,723369000000,750658000000,588733000000,552305000000,607621000000,700516000000,704349000000,742587000000,775648000000,813191000000,852113000000,903323000000
QAT,Qatar,362,Volume of imports (% change),Percent change,26.646,4.207,3.549,-15.437,-14.872,-22.794,-20.727,4.253,-7.84,2.851,-6.35,3.209,10.807,-8.055,-5.595,37.027,14.082,27.585,1.51,1.474,22.488,5.622,-3.961,49.374,17.105,51.906,57.999,25.307,5.918,-10.865,-1.425,40.79,21.54,8.696,6.434,-9.173,4.88,-2.777,-0.817,2.065,-0.356,0.596,3.207,-2.195,1.277
QAT,Qatar,363,Volume of exports (% change),Percent change,-10.026,-14.287,-14.463,-6.916,23.363,-20.083,18.074,-11.234,12.442,2.126,12.195,-4.644,-20.676,13.424,-14.506,-11.827,7.838,38.611,29.725,14.767,5.961,-5.417,4.795,-8.314,25.983,10.375,16.374,13.842,15.408,2.083,31.268,19.935,11.137,1.286,0.401,-1.392,-3.884,0.672,4.007,-1.157,0.031,1.4,3.491,-0.8,2.298
QAT,Qatar,2777,General government total expenditure,% of GDP,,,,,,,,,,,42.547,46.626,45.248,50.933,48.192,44.043,47.249,42.075,45.611,38.507,30.33,32.035,31.532,28.727,28.898,29.059,28.452,28.08,23.006,32.855,30.612,28.502,30.987,28.293,33.398,42.264,40.138,33.453,29.435,29.794,28.306,27.663,26.495,26.109,25.282
QAT,Qatar,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,2.747,-2.082,-2.285,-7.727,-9.514,-4.872,-7.477,-8.304,-5.794,-3.957,4.706,4.47,7.879,6.762,17.691,10.651,8.911,10.646,10.036,14.551,6.779,7.323,10.522,21.56,14.343,4.515,-5.375,-2.938,5.258,6.111,6.565,6.389,6.718,6.42,6.541
QAT,Qatar,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,,-0.435,-0.917,-6.906,-8.804,-1.787,-3.46,-4.519,-0.204,1.107,9.059,8.885,11.238,9.115,19.332,11.819,9.804,11.299,10.522,15.612,7.966,8.775,11.972,22.836,15.515,6.003,-3.891,-1.59,6.657,7.64,8.133,7.785,7.964,7.569,7.571
QAT,Qatar,2787,General government gross debt,% of GDP,,,,,,,,,,,10.718,17.645,16.623,37.533,44.166,42.324,49.546,48.022,63.367,74.399,52.543,59.087,47.592,39.088,29.035,19.171,13.431,8.928,11.096,32.448,29.108,33.474,32.118,30.883,24.912,35.547,46.707,49.751,48.35,52.738,45.913,40.617,37.12,33.288,29.385
QAT,Qatar,3092,"Inflation, average consumer prices",Percent change,6.838,8.46,5.7,2.696,1.142,1.129,1.897,4.491,4.822,3.3,3.012,4.378,3.091,-0.857,1.512,2.979,7.025,2.703,2.82,2.194,1.61,1.585,0.173,2.249,6.768,8.875,11.79,13.672,15.12,-4.876,-2.406,2.036,1.786,3.199,3.358,1.814,2.677,0.395,0.223,0.131,3.727,2.318,2.015,1.991,1.967
ROU,Romania,345,Total investment (% of GDP),% of GDP,28.418,26.236,28.338,30.19,31.046,33.901,35.23,32.677,29.248,27.746,30.688,28.266,31.798,29.299,25.361,24.886,26.514,21.289,18.313,15.869,19.82,22.622,22.455,22.721,24.286,23.87,27.232,31.337,33.093,27.196,27.143,28.112,26.95,25.585,24.684,25.128,23.333,23.382,23.597,22.463,21.94,21.412,20.931,20.39,20.273
ROU,Romania,346,Gross national savings (% of GDP),% of GDP,16.075,16.636,19.322,20.329,21.517,32.48,33.829,31.307,27.926,26.338,25.086,23.189,23.266,23.832,22.716,18.701,18.159,14.272,10.505,11.739,19.305,19.457,19.766,18.176,16.836,15.234,16.859,17.773,21.634,22.555,22.007,23.111,22.159,24.515,24.013,23.898,21.249,20.198,18.961,17.243,17.094,16.985,16.842,16.639,16.798
ROU,Romania,347,"Inflation, average consumer prices",Index,0.01,0.01,0.012,0.012,0.012,0.012,0.012,0.013,0.013,0.013,0.03,0.077,0.24,0.854,2.023,2.675,3.714,9.461,15.053,21.948,31.97,42.985,52.656,60.75,67.951,74.064,78.945,82.762,89.255,94.239,100,105.795,109.328,113.703,114.926,114.241,112.465,113.977,119.254,123.16,126.795,130.312,133.634,137.041,140.535
ROU,Romania,352,Population (WEO),Value,22442000,22576000,22683000,22775000,22868000,22971000,23093000,23224000,23346000,23431000,23459000,23423000,23333000,23205000,23064000,22927000,22800000,22679000,22565000,22458000,22435000,22408000,21795000,21628000,21521000,21382000,21257000,21131000,20636000,20440000,20295000,20199000,20096000,20020000,19953000,19876000,19761000,19644000,19524000,19522000,19521000,19520000,19519000,19518000,19516000
ROU,Romania,354,General government total expenditure,National Currency,,,,,,,,,,,33000000,85000000,253000000,677000000,1664000000,2506000000,3681000000,8564000000,13112000000,19357000000,28335000000,38932000000,48852000000,61060000000,82349000000,92660000000,116050000000,147141000000,190407000000,192782000000,202256000000,205404000000,207921000000,215810000000,225808000000,243611000000,239082000000,264064000000,304642000000,342387000000,371305000000,397622000000,424359000000,448008000000,465936000000
ROU,Romania,355,General government net lending/borrowing,National Currency,,,,,,,,,,,1000000,7000000,-28000000,-7000000,-111000000,-242000000,-521000000,-1325000000,-2012000000,-1973000000,-3226000000,-3758000000,-3951000000,-4388000000,-8303000000,-1981000000,-4662000000,-12968000000,-24858000000,-36409000000,-33621000000,-23837000000,-14774000000,-15772000000,-11493000000,-9828000000,-18299000000,-24242000000,-27337000000,-38433000000,-44774000000,-48179000000,-51986000000,-53603000000,-52983000000
ROU,Romania,356,General government structural balance,National Currency,,,,,,,,,,,,,,,,,,,,,,,,,-8813000000,-2501000000,-9404000000,-22490000000,-45093000000,-43316000000,-30507000000,-16856000000,-8981000000,-8402000000,209000000,-1143000000,-14689000000,-30319000000,-35360000000,-42087000000,-46521000000,-48127000000,-50285000000,-50614000000,-48560000000
ROU,Romania,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,,7000000,-26000000,12000000,-43000000,-143000000,-337000000,-359000000,-267000000,907000000,672000000,703000000,584000000,-365000000,-5605000000,1184000000,-2471000000,-10652000000,-21627000000,-31210000000,-26941000000,-15672000000,-4343000000,-5206000000,-1448000000,-999000000,-8644000000,-14511000000,-14523000000,-24200000000,-29564000000,-31076000000,-33613000000,-33200000000,-31203000000
ROU,Romania,358,General government net debt,National Currency,,,,,,,,,,,,,,,,,,,,,14306000000,19098000000,24491000000,29478000000,26163000000,23265000000,13090000000,21833000000,43383000000,81106000000,121067000000,153349000000,172083000000,188008000000,198710000000,211444000000,212087000000,242707000000,267262000000,301466000000,341846000000,385603000000,433154000000,482046000000,530037000000
ROU,Romania,359,General government gross debt,National Currency,,,,,,,,,,,,,,,,,,,,,23905000000,32176000000,41696000000,47749000000,52190000000,50966000000,43502000000,52917000000,70200000000,119195000000,163023000000,191423000000,224677000000,247995000000,270736000000,280415000000,297449000000,315801000000,346031000000,384465000000,429239000000,477417000000,529403000000,583006000000,635989000000
ROU,Romania,360,Gross domestic product corresponding to fiscal year,National Currency,83000000,84000000,84000000,84000000,84000000,83000000,85000000,86000000,87000000,81000000,87000000,224000000,613000000,2037000000,5060000000,7333000000,11073000000,25713000000,38001000000,55479000000,81275000000,118327000000,152630000000,198761000000,248748000000,290489000000,347004000000,425691000000,539835000000,530894000000,528247000000,559245000000,593743000000,635459000000,668590000000,712588000000,765135000000,856727000000,945402000000,1011970000000,1081300000000,1151220000000,1221550000000,1296340000000,1375700000000
ROU,Romania,362,Volume of imports (% change),Percent change,5.756,-0.806,-19.846,1.749,10.527,-3.295,-5.241,-1.042,-11.939,8.326,18.457,-29.608,7.522,4.385,2.811,30.849,2.52,14.454,1.562,-9.4,27.525,18.662,12.293,16.506,22.054,16.022,22.641,28.775,11.198,-20.808,12.598,10.064,-1.809,8.844,8.712,7.974,16.536,11.302,11.426,6.98,5.939,5.677,5.577,5.399,5.398
ROU,Romania,363,Volume of exports (% change),Percent change,9.184,6.002,-8.913,2.12,14.269,-3.554,-1.809,-1.06,-4.351,-23.016,-39.401,-17.909,2.913,11.124,19.037,15.085,-7.046,11.316,-0.607,5.3,23.18,11.907,17.092,9.28,14.051,7.583,10.44,7.844,13.751,-5.684,15.524,12.116,1.105,20.184,8.022,4.563,16.012,9.961,6.739,4.913,6.073,6.098,5.997,5.913,5.719
ROU,Romania,2777,General government total expenditure,% of GDP,,,,,,,,,,,38.113,38.041,41.268,33.241,32.891,34.174,33.243,33.306,34.505,34.89,34.863,32.902,32.007,30.72,33.105,31.898,33.443,34.565,35.271,36.313,38.288,36.729,35.019,33.961,33.774,34.187,31.247,30.822,32.224,33.834,34.339,34.539,34.739,34.559,33.869
ROU,Romania,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,1.02,3.209,-4.523,-0.348,-2.186,-3.299,-4.708,-5.154,-5.296,-3.556,-3.969,-3.176,-2.589,-2.208,-3.338,-0.682,-1.343,-3.046,-4.605,-6.858,-6.365,-4.262,-2.488,-2.482,-1.719,-1.379,-2.392,-2.83,-2.892,-3.798,-4.141,-4.185,-4.256,-4.135,-3.851
ROU,Romania,2781,General government structural balance,% of GDP,,,,,,,,,,,,,,,,,,,,,,,,,-3.567,-0.866,-2.83,-5.687,-9.516,-8.536,-5.671,-2.931,-1.46,-1.285,0.03,-0.157,-1.904,-3.62,-3.84,-4.248,-4.369,-4.223,-4.141,-3.916,-3.53
ROU,Romania,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,,3.249,-4.283,0.577,-0.858,-1.95,-3.046,-1.398,-0.703,1.634,0.826,0.594,0.383,-0.184,-2.253,0.408,-0.712,-2.502,-4.006,-5.879,-5.1,-2.802,-0.731,-0.819,-0.217,-0.14,-1.13,-1.694,-1.536,-2.391,-2.734,-2.699,-2.752,-2.561,-2.268
ROU,Romania,2785,General government net debt,% of GDP,,,,,,,,,,,,,,,,,,,,,17.602,16.14,16.046,14.831,10.518,8.009,3.772,5.129,8.036,15.277,22.919,27.421,28.983,29.586,29.721,29.673,27.719,28.33,28.27,29.79,31.614,33.495,35.459,37.185,38.529
ROU,Romania,2787,General government gross debt,% of GDP,,,,,,,,,,,,,,,,,,,,,29.412,27.192,27.318,24.024,20.981,17.545,12.536,12.431,13.004,22.452,30.861,34.229,37.841,39.026,40.494,39.352,38.875,36.861,36.602,37.992,39.697,41.471,43.339,44.973,46.23
ROU,Romania,3092,"Inflation, average consumer prices",Percent change,1.523,2.2,16.928,4.686,-0.32,-0.2,0.7,1.1,2.6,0.9,127.9,161.121,210.386,256.105,136.742,32.272,38.809,154.763,59.097,45.804,45.667,34.454,22.498,15.37,11.855,8.995,6.591,4.834,7.846,5.584,6.113,5.795,3.339,4.002,1.076,-0.596,-1.555,1.344,4.631,3.275,2.952,2.774,2.549,2.549,2.549
ROU,Romania,3296,Unemployment rate (% of total labor force) (WEO),%,,,,,,4,3.9,3.7,3.7,3.4,3.4,3.5,5.441,9.206,10.994,9.882,7.323,7.85,9.611,7.173,7.646,7.331,8.288,7.838,8.001,7.124,7.174,6.333,5.521,6.286,6.953,7.18,6.794,7.096,6.802,6.812,5.902,4.927,4.167,4.8,4.9,5,5,5,5
RUS,Russian Federation,345,Total investment (% of GDP),% of GDP,,,,,,,,,,,31.907,35.302,36.932,29.422,25.147,23.715,22.611,20.112,15.415,13.842,18.214,20.41,19.225,18.828,19.141,18.379,19.986,23.948,22.703,15.419,20.157,24.307,24.409,22.995,22.098,21.73,23.341,23.861,23.045,24.313,24.614,24.699,24.581,24.747,24.78
RUS,Russian Federation,346,Gross national savings (% of GDP),% of GDP,,,,,,,,,,,,,37.374,29.403,27.792,25.789,25.196,20.093,15.518,26.463,34.534,30.174,26.651,26.018,28.395,28.699,28.695,29.136,28.548,19.268,24.288,29.064,27.645,24.455,24.894,26.7,25.253,25.969,30.091,30.032,29.678,29.15,28.584,28.142,27.742
RUS,Russian Federation,347,"Inflation, average consumer prices",Index,,,,,,,,,,,,,0.499,4.864,19.826,58.977,87.133,100,127.675,237.146,286.416,347.884,402.792,457.837,507.682,572.073,627.442,683.957,780.448,871.403,931.126,1009.74,1060.91,1132.66,1221.28,1410.97,1510.47,1565.97,1611.04,1691.42,1767.88,1842.13,1917.66,1994.37,2074.14
RUS,Russian Federation,352,Population (WEO),Value,,,,,,,,,,147000000,147569000,148040000,148322000,148436000,148416000,148293000,148078000,147773000,147385000,146924000,146401000,145818000,145196000,144583000,144044000,143618000,143323000,143150000,143083000,143093000,143154000,143264000,143421000,143597000,143761000,143888000,143965000,143990000,143965000,143896000,143787000,143637000,143442000,143204000,142924000
RUS,Russian Federation,354,General government total expenditure,National Currency,,,,,,,,,,,,,,,,,,,1118110000000,1771880000000,2399180000000,3015080000000,3924390000000,4613410000000,5405390000000,6820650000000,8375230000000,11378580000000,14157030000000,16048340000000,17616660000000,19994650000000,23174720000000,25290910000000,27611670000000,29307780000000,31323680000000,31989130000000,33774960000000,35824850000000,37924530000000,40180420000000,42691290000000,45162510000000,47757800000000
RUS,Russian Federation,355,General government net lending/borrowing,National Currency,,,,,,,,,,,,,,,,,,,-209165000000,-185349000000,243205000000,286637000000,78051000000,191071000000,834616000000,1758990000000,2250580000000,1989680000000,2012070000000,-2448620000000,-1584730000000,860724000000,260387000000,-848224000000,-845586000000,-2813690000000,-3142180000000,-1349110000000,2882620000000,1037550000000,872325000000,513451000000,1325000000,-319241000000,-504469000000
RUS,Russian Federation,356,General government structural balance,National Currency,,,,,,,,,,,,,,,,,,,,-164718000000,164419000000,220432000000,59362000000,168955000000,793601000000,1745900000000,2223610000000,1774090000000,1889680000000,-2167540000000,-1434190000000,874534000000,150251000000,-955329000000,48230000000,-2520530000000,-2938100000000,-1060900000000,2882620000000,984697000000,760438000000,365077000000,-93108000000,-385668000000,-504469000000
RUS,Russian Federation,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,,,,,,,,,-88812000000,97556000000,556223000000,523100000000,300583000000,395714000000,1028040000000,1931560000000,2399360000000,1989250000000,2094820000000,-2576600000000,-1527600000000,1027070000000,446080000000,-602187000000,-534899000000,-2605460000000,-2769890000000,-881236000000,3459120000000,1467610000000,1473900000000,1417260000000,1032110000000,800668000000,681392000000
RUS,Russian Federation,359,General government gross debt,National Currency,,,,,,,,,,,,,,,,,,,,4774000000000,4373080000000,4258300000000,4360630000000,4009890000000,3799830000000,3438500000000,2827500000000,2861500000000,3293200000000,4124000000000,5423970000000,6730550000000,8116650000000,9574640000000,12701900000000,13612570000000,13827370000000,14293340000000,14258380000000,14934350000000,15994710000000,17150110000000,18836550000000,21466360000000,24017290000000
RUS,Russian Federation,360,Gross domestic product corresponding to fiscal year,National Currency,,,,,,,,,,,655000000,1490000000,20350000000,183570000000,653850000000,1529730000000,2150000000000,2508360000000,2815810000000,5164520000000,7822470000000,9576430000000,11597070000000,14143110000000,18232330000000,23139140000000,28822170000000,35600440000000,44198130000000,41553640000000,49585990000000,60075670000000,67930030000000,72882980000000,78927970000000,83101100000000,86010160000000,92089280000000,102190350000000,108316480000000,115087600000000,121680320000000,128239580000000,134882850000000,142477030000000
RUS,Russian Federation,362,Volume of imports (% change),Percent change,,,,,,,,,,,,,,-9.4,9.4,17.719,6.225,8.583,-15.991,-27.827,9.492,25.949,14.484,10.387,13.114,10.633,26.964,34.334,22.243,-32.635,29.002,20.044,7.216,0.877,-7.637,-25.013,-4.265,16.662,3.799,3.8,6.244,6.75,6.011,6.222,6.292
RUS,Russian Federation,363,Volume of exports (% change),Percent change,,,,,,,,,,,,,,-2.1,4.9,7.666,6.775,-0.271,2.258,-3.143,0.839,3.986,9.443,13.184,11.926,7.141,7.408,7.277,5.986,-6.699,8.475,-0.332,0.788,5.808,-1.885,-0.501,1.598,4.751,6.338,3.264,3.721,3.877,4.067,4.362,4.512
RUS,Russian Federation,2777,General government total expenditure,% of GDP,,,,,,,,,,,,,,,,,,,39.708,34.309,30.67,31.484,33.84,32.619,29.647,29.477,29.058,31.962,32.031,38.621,35.527,33.282,34.116,34.701,34.983,35.268,36.419,34.737,33.051,33.074,32.953,33.021,33.29,33.483,33.52
RUS,Russian Federation,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,,,,,,,,,-7.428,-3.589,3.109,2.993,0.673,1.351,4.578,7.602,7.809,5.589,4.552,-5.893,-3.196,1.433,0.383,-1.164,-1.071,-3.386,-3.653,-1.465,2.821,0.958,0.758,0.422,0.001,-0.237,-0.354
RUS,Russian Federation,2781,General government structural balance,% of GDP,,,,,,,,,,,,,,,,,,,,-3.155,2.177,2.359,0.515,1.207,4.4,7.562,7.744,5.095,4.324,-5.063,-2.853,1.454,0.223,-1.32,0.061,-2.985,-3.382,-1.149,2.821,0.911,0.663,0.302,-0.073,-0.287,-0.354
RUS,Russian Federation,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,,,,,,,,,-3.154,1.889,7.111,5.462,2.592,2.798,5.639,8.348,8.325,5.588,4.74,-6.201,-3.081,1.71,0.657,-0.826,-0.678,-3.135,-3.22,-0.957,3.385,1.355,1.281,1.165,0.805,0.594,0.478
RUS,Russian Federation,2787,General government gross debt,% of GDP,,,,,,,,,,,,,,,,,,,,92.438,55.904,44.467,37.601,28.352,20.841,14.86,9.81,8.038,7.451,9.925,10.939,11.203,11.949,13.137,16.093,16.381,16.076,15.521,13.953,13.788,13.898,14.094,14.689,15.915,16.857
RUS,Russian Federation,3092,"Inflation, average consumer prices",Percent change,,,,,,,,,,,,,,874.622,307.634,197.471,47.742,14.767,27.675,85.742,20.776,21.461,15.783,13.666,10.887,12.683,9.679,9.007,14.108,11.654,6.854,8.443,5.068,6.763,7.824,15.532,7.052,3.674,2.878,4.99,4.52,4.2,4.1,4,4
RUS,Russian Federation,3296,Unemployment rate (% of total labor force) (WEO),%,,,,,,,,,,,,,5.2,5.9,8.1,9.4,9.7,11.8,13.3,13,10.6,9,8.042,8.233,7.733,7.15,7.05,6.025,6.233,8.242,7.358,6.508,5.45,5.5,5.158,5.575,5.525,5.2,4.8,4.8,4.7,4.65,4.75,4.9,5.2
RWA,Rwanda,345,Total investment (% of GDP),% of GDP,8.346,8.623,11.921,11.936,13.038,12.335,11.789,11.723,10.781,9.986,9.403,9.789,11.71,12.637,7.084,15.616,15.027,13.44,12.659,13.18,13.314,13.747,13.551,13.897,15.008,15.764,16.791,18.881,23.965,23.356,22.958,23.454,25.79,26.517,25.302,26.458,25.884,23.839,24.347,27.822,28.45,28.914,28.966,29.208,29.087
RWA,Rwanda,346,Gross national savings (% of GDP),% of GDP,9.145,8.192,11.153,9.831,13.344,12.3,11.105,7.879,7.612,6.061,3.726,2.126,5.996,6.533,5.569,11.085,8.313,5.928,8.27,-3.219,-1.974,0.955,1.309,0.833,3.57,4.442,4.638,7.221,-2.164,2.334,5.83,5.736,9.607,11.893,8.504,6.694,5.868,12.052,12.978,14.947,16.537,17.659,18.05,18.6,18.727
RWA,Rwanda,347,"Inflation, average consumer prices",Index,6.797,7.235,8.147,8.687,9.153,9.311,9.209,9.59,9.87,9.972,10.391,12.428,13.608,15.305,18.519,28.883,32.693,36.536,38.897,37.956,39.44,40.765,41.572,44.667,50.019,54.581,59.401,64.795,74.8,82.539,84.442,89.228,94.837,98.841,100.605,103.127,109.03,114.303,115.862,119.927,125.923,132.219,138.83,145.771,153.06
